date,store_id,revenue,day_of_week,month,is_holiday,is_promo,store_city,store_state,store_region,population_density,median_income
2024-08-31,S009,5019.34,5,8,0,0,Dallas,TX,South,Medium,Medium
2024-09-01,S009,3589.99,6,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-02,S009,4666.56,0,9,1,0,Dallas,TX,South,Medium,Medium
2024-09-03,S009,2601.6,1,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-04,S009,2930.84,2,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-05,S009,2865.81,3,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-06,S009,3888.3,4,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-07,S009,4457.48,5,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-08,S009,4174.48,6,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-09,S009,2858.99,0,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-10,S009,2179.13,1,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-11,S009,2394.92,2,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-12,S009,3192.88,3,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-13,S009,3912.5,4,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-14,S009,4848.11,5,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-15,S009,3420.49,6,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-16,S009,2533.37,0,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-17,S009,2518.15,1,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-18,S009,3037.8,2,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-19,S009,2712.57,3,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-20,S009,3719.59,4,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-21,S009,4509.46,5,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-22,S009,4181.79,6,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-23,S009,2983.34,0,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-24,S009,2242.03,1,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-25,S009,3056.47,2,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-26,S009,3329.64,3,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-27,S009,3780.25,4,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-28,S009,4525.8,5,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-29,S009,3936.75,6,9,0,0,Dallas,TX,South,Medium,Medium
2024-09-30,S009,2759.96,0,9,0,0,Dallas,TX,South,Medium,Medium
2024-10-01,S009,2818.8,1,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-02,S009,2938.05,2,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-03,S009,3243.61,3,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-04,S009,4513.45,4,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-05,S009,3671.88,5,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-06,S009,5126.49,6,10,0,1,Dallas,TX,South,Medium,Medium
2024-10-07,S009,3205.97,0,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-08,S009,2602.53,1,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-09,S009,3227.76,2,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-10,S009,3170.49,3,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-11,S009,3954.7,4,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-12,S009,4435.89,5,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-13,S009,3984.14,6,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-14,S009,2759.05,0,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-15,S009,2590.6,1,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-16,S009,2839.28,2,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-17,S009,3145.0,3,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-18,S009,4310.28,4,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-19,S009,5208.55,5,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-20,S009,5523.34,6,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-21,S009,3031.51,0,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-22,S009,2824.68,1,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-23,S009,2593.62,2,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-24,S009,3632.53,3,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-25,S009,4886.65,4,10,0,1,Dallas,TX,South,Medium,Medium
2024-10-26,S009,5293.58,5,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-27,S009,3571.68,6,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-28,S009,2737.39,0,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-29,S009,2862.78,1,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-30,S009,3371.93,2,10,0,0,Dallas,TX,South,Medium,Medium
2024-10-31,S009,3794.75,3,10,0,0,Dallas,TX,South,Medium,Medium
2024-11-01,S009,6559.98,4,11,0,1,Dallas,TX,South,Medium,Medium
2024-11-02,S009,5426.92,5,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-03,S009,5193.94,6,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-04,S009,3517.55,0,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-05,S009,4387.12,1,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-06,S009,3585.79,2,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-07,S009,4111.28,3,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-08,S009,4287.27,4,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-09,S009,5363.66,5,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-10,S009,6492.21,6,11,0,1,Dallas,TX,South,Medium,Medium
2024-11-11,S009,4007.27,0,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-12,S009,3552.07,1,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-13,S009,4379.15,2,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-14,S009,3814.66,3,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-15,S009,5559.35,4,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-16,S009,4981.39,5,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-17,S009,5410.86,6,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-18,S009,4665.01,0,11,0,1,Dallas,TX,South,Medium,Medium
2024-11-19,S009,3501.88,1,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-20,S009,3142.06,2,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-21,S009,4769.95,3,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-22,S009,5225.5,4,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-23,S009,4860.21,5,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-24,S009,5099.65,6,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-25,S009,4265.49,0,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-26,S009,4532.82,1,11,0,1,Dallas,TX,South,Medium,Medium
2024-11-27,S009,3783.05,2,11,0,0,Dallas,TX,South,Medium,Medium
2024-11-28,S009,7064.96,3,11,1,0,Dallas,TX,South,Medium,Medium
2024-11-29,S009,8618.72,4,11,1,0,Dallas,TX,South,Medium,Medium
2024-11-30,S009,6911.62,5,11,0,1,Dallas,TX,South,Medium,Medium
2024-12-01,S009,5155.17,6,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-02,S009,3568.14,0,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-03,S009,3948.21,1,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-04,S009,4471.33,2,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-05,S009,5080.83,3,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-06,S009,5093.9,4,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-07,S009,5655.45,5,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-08,S009,6051.47,6,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-09,S009,3756.68,0,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-10,S009,3161.88,1,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-11,S009,3892.88,2,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-12,S009,4881.28,3,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-13,S009,8327.06,4,12,0,1,Dallas,TX,South,Medium,Medium
2024-12-14,S009,6265.7,5,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-15,S009,7123.6,6,12,0,1,Dallas,TX,South,Medium,Medium
2024-12-16,S009,4194.47,0,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-17,S009,3987.04,1,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-18,S009,4361.95,2,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-19,S009,4645.31,3,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-20,S009,5765.62,4,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-21,S009,7034.06,5,12,0,1,Dallas,TX,South,Medium,Medium
2024-12-22,S009,4802.44,6,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-23,S009,4970.82,0,12,0,1,Dallas,TX,South,Medium,Medium
2024-12-24,S009,6275.16,1,12,1,0,Dallas,TX,South,Medium,Medium
2024-12-25,S009,8802.19,2,12,1,1,Dallas,TX,South,Medium,Medium
2024-12-26,S009,6833.23,3,12,0,1,Dallas,TX,South,Medium,Medium
2024-12-27,S009,5617.0,4,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-28,S009,7428.33,5,12,0,1,Dallas,TX,South,Medium,Medium
2024-12-29,S009,5420.53,6,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-30,S009,3756.51,0,12,0,0,Dallas,TX,South,Medium,Medium
2024-12-31,S009,7713.7,1,12,1,1,Dallas,TX,South,Medium,Medium
2025-01-01,S009,5486.62,2,1,1,1,Dallas,TX,South,Medium,Medium
2025-01-02,S009,3628.86,3,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-03,S009,4646.58,4,1,0,1,Dallas,TX,South,Medium,Medium
2025-01-04,S009,4050.79,5,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-05,S009,4243.36,6,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-06,S009,2551.51,0,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-07,S009,3066.99,1,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-08,S009,3019.11,2,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-09,S009,3408.94,3,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-10,S009,4193.5,4,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-11,S009,4752.62,5,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-12,S009,3661.18,6,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-13,S009,2669.51,0,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-14,S009,2331.8,1,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-15,S009,3035.75,2,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-16,S009,4309.26,3,1,0,1,Dallas,TX,South,Medium,Medium
2025-01-17,S009,3727.91,4,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-18,S009,4727.06,5,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-19,S009,3904.46,6,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-20,S009,5368.18,0,1,1,1,Dallas,TX,South,Medium,Medium
2025-01-21,S009,2585.09,1,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-22,S009,3230.2,2,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-23,S009,3453.13,3,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-24,S009,3973.01,4,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-25,S009,5082.1,5,1,0,1,Dallas,TX,South,Medium,Medium
2025-01-26,S009,3661.38,6,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-27,S009,2809.0,0,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-28,S009,3510.92,1,1,0,1,Dallas,TX,South,Medium,Medium
2025-01-29,S009,2929.82,2,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-30,S009,3053.77,3,1,0,0,Dallas,TX,South,Medium,Medium
2025-01-31,S009,4513.3,4,1,0,0,Dallas,TX,South,Medium,Medium
2025-02-01,S009,4536.61,5,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-02,S009,3808.81,6,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-03,S009,2504.69,0,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-04,S009,2743.22,1,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-05,S009,2518.56,2,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-06,S009,3052.97,3,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-07,S009,3807.98,4,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-08,S009,6610.52,5,2,0,1,Dallas,TX,South,Medium,Medium
2025-02-09,S009,3392.56,6,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-10,S009,3390.58,0,2,0,1,Dallas,TX,South,Medium,Medium
2025-02-11,S009,2931.9,1,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-12,S009,2305.06,2,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-13,S009,2662.64,3,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-14,S009,4198.87,4,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-15,S009,5027.67,5,2,0,1,Dallas,TX,South,Medium,Medium
2025-02-16,S009,3787.0,6,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-17,S009,4026.06,0,2,1,0,Dallas,TX,South,Medium,Medium
2025-02-18,S009,2820.54,1,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-19,S009,3320.48,2,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-20,S009,2732.7,3,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-21,S009,4034.11,4,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-22,S009,3928.69,5,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-23,S009,4608.06,6,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-24,S009,3052.4,0,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-25,S009,2956.4,1,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-26,S009,3028.46,2,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-27,S009,3479.34,3,2,0,0,Dallas,TX,South,Medium,Medium
2025-02-28,S009,4291.21,4,2,0,0,Dallas,TX,South,Medium,Medium
2025-03-01,S009,4565.09,5,3,0,0,Dallas,TX,South,Medium,Medium
2025-03-02,S009,4492.55,6,3,0,0,Dallas,TX,South,Medium,Medium
2025-03-03,S009,2441.21,0,3,0,0,Dallas,TX,South,Medium,Medium
2025-03-04,S009,2723.68,1,3,0,0,Dallas,TX,South,Medium,Medium
2025-03-05,S009,2781.08,2,3,0,0,Dallas,TX,South,Medium,Medium
2025-03-06,S009,2921.13,3,3,0,0,Dallas,TX,South,Medium,Medium
2025-03-07,S009,3697.61,4,3,0,0,Dallas,TX,South,Medium,Medium
2024-07-01,S010,5624.39,0,7,0,0,Austin,TX,South,Medium,High
2024-07-02,S010,4486.39,1,7,0,0,Austin,TX,South,Medium,High
2024-07-03,S010,4279.33,2,7,0,0,Austin,TX,South,Medium,High
2024-07-04,S010,10169.58,3,7,1,1,Austin,TX,South,Medium,High
2024-07-05,S010,7770.78,4,7,0,0,Austin,TX,South,Medium,High
2024-07-06,S010,6996.62,5,7,0,0,Austin,TX,South,Medium,High
2024-07-07,S010,6535.54,6,7,0,0,Austin,TX,South,Medium,High
2024-07-08,S010,7274.49,0,7,0,1,Austin,TX,South,Medium,High
2024-07-09,S010,4935.21,1,7,0,0,Austin,TX,South,Medium,High
2024-07-10,S010,6293.87,2,7,0,0,Austin,TX,South,Medium,High
2024-07-11,S010,4521.4,3,7,0,0,Austin,TX,South,Medium,High
2024-07-12,S010,9062.97,4,7,0,1,Austin,TX,South,Medium,High
2024-07-13,S010,6443.07,5,7,0,0,Austin,TX,South,Medium,High
2024-07-14,S010,7887.09,6,7,0,0,Austin,TX,South,Medium,High
2024-07-15,S010,4545.49,0,7,0,0,Austin,TX,South,Medium,High
2024-07-16,S010,3914.71,1,7,0,0,Austin,TX,South,Medium,High
2024-07-17,S010,5394.01,2,7,0,0,Austin,TX,South,Medium,High
2024-07-18,S010,5566.54,3,7,0,0,Austin,TX,South,Medium,High
2024-07-19,S010,6262.44,4,7,0,0,Austin,TX,South,Medium,High
2024-07-20,S010,8676.34,5,7,0,0,Austin,TX,South,Medium,High
2024-07-21,S010,7935.37,6,7,0,1,Austin,TX,South,Medium,High
2024-07-22,S010,4384.94,0,7,0,0,Austin,TX,South,Medium,High
2024-07-23,S010,5238.42,1,7,0,0,Austin,TX,South,Medium,High
2024-07-24,S010,5253.02,2,7,0,0,Austin,TX,South,Medium,High
2024-07-25,S010,5114.52,3,7,0,0,Austin,TX,South,Medium,High
2024-07-26,S010,7212.84,4,7,0,0,Austin,TX,South,Medium,High
2024-07-27,S010,8274.41,5,7,0,1,Austin,TX,South,Medium,High
2024-07-28,S010,6933.01,6,7,0,0,Austin,TX,South,Medium,High
2024-07-29,S010,5264.16,0,7,0,0,Austin,TX,South,Medium,High
2024-07-30,S010,4967.08,1,7,0,0,Austin,TX,South,Medium,High
2024-07-31,S010,5284.92,2,7,0,0,Austin,TX,South,Medium,High
2024-08-01,S010,5665.0,3,8,0,0,Austin,TX,South,Medium,High
2024-08-02,S010,7682.49,4,8,0,1,Austin,TX,South,Medium,High
2024-08-03,S010,7179.86,5,8,0,1,Austin,TX,South,Medium,High
2024-08-04,S010,6938.48,6,8,0,0,Austin,TX,South,Medium,High
2024-08-05,S010,5151.9,0,8,0,0,Austin,TX,South,Medium,High
2024-08-06,S010,4866.67,1,8,0,0,Austin,TX,South,Medium,High
2024-08-07,S010,4108.8,2,8,0,0,Austin,TX,South,Medium,High
2024-08-08,S010,5296.67,3,8,0,0,Austin,TX,South,Medium,High
2024-08-09,S010,6874.51,4,8,0,0,Austin,TX,South,Medium,High
2024-08-10,S010,7164.85,5,8,0,0,Austin,TX,South,Medium,High
2024-08-11,S010,6860.09,6,8,0,0,Austin,TX,South,Medium,High
2024-08-12,S010,4407.98,0,8,0,0,Austin,TX,South,Medium,High
2024-08-13,S010,3882.1,1,8,0,0,Austin,TX,South,Medium,High
2024-08-14,S010,4968.6,2,8,0,0,Austin,TX,South,Medium,High
2024-08-15,S010,4711.84,3,8,0,0,Austin,TX,South,Medium,High
2024-08-16,S010,6724.28,4,8,0,0,Austin,TX,South,Medium,High
2024-08-17,S010,6757.47,5,8,0,0,Austin,TX,South,Medium,High
2024-08-18,S010,6990.72,6,8,0,0,Austin,TX,South,Medium,High
2024-08-19,S010,4742.49,0,8,0,0,Austin,TX,South,Medium,High
2024-08-20,S010,4064.95,1,8,0,0,Austin,TX,South,Medium,High
2024-08-21,S010,4510.39,2,8,0,0,Austin,TX,South,Medium,High
2024-08-22,S010,5177.03,3,8,0,0,Austin,TX,South,Medium,High
2024-08-23,S010,6370.03,4,8,0,0,Austin,TX,South,Medium,High
2024-08-24,S010,8573.94,5,8,0,1,Austin,TX,South,Medium,High
2024-08-25,S010,6687.58,6,8,0,0,Austin,TX,South,Medium,High
2024-08-26,S010,5005.84,0,8,0,0,Austin,TX,South,Medium,High
2024-08-27,S010,3830.75,1,8,0,0,Austin,TX,South,Medium,High
2024-08-28,S010,5407.82,2,8,0,0,Austin,TX,South,Medium,High
2024-08-29,S010,5478.89,3,8,0,0,Austin,TX,South,Medium,High
2024-08-30,S010,7226.93,4,8,0,0,Austin,TX,South,Medium,High
2024-08-31,S010,7150.66,5,8,0,0,Austin,TX,South,Medium,High
2024-09-01,S010,7041.1,6,9,0,0,Austin,TX,South,Medium,High
2024-09-02,S010,8684.46,0,9,1,1,Austin,TX,South,Medium,High
2024-09-03,S010,4193.5,1,9,0,0,Austin,TX,South,Medium,High
2024-09-04,S010,4395.2,2,9,0,0,Austin,TX,South,Medium,High
2024-09-05,S010,5303.07,3,9,0,0,Austin,TX,South,Medium,High
2024-09-06,S010,7081.77,4,9,0,1,Austin,TX,South,Medium,High
2024-09-07,S010,6861.45,5,9,0,1,Austin,TX,South,Medium,High
2024-09-08,S010,6392.83,6,9,0,0,Austin,TX,South,Medium,High
2024-09-09,S010,4122.46,0,9,0,0,Austin,TX,South,Medium,High
2024-09-10,S010,3806.6,1,9,0,0,Austin,TX,South,Medium,High
2024-09-11,S010,4034.3,2,9,0,0,Austin,TX,South,Medium,High
2024-09-12,S010,4903.32,3,9,0,0,Austin,TX,South,Medium,High
2024-09-13,S010,6387.35,4,9,0,0,Austin,TX,South,Medium,High
2024-09-14,S010,7794.58,5,9,0,0,Austin,TX,South,Medium,High
2024-09-15,S010,5560.8,6,9,0,0,Austin,TX,South,Medium,High
2024-09-16,S010,4368.59,0,9,0,0,Austin,TX,South,Medium,High
2024-09-17,S010,4509.75,1,9,0,0,Austin,TX,South,Medium,High
2024-09-18,S010,3409.14,2,9,0,0,Austin,TX,South,Medium,High
2024-09-19,S010,4653.36,3,9,0,0,Austin,TX,South,Medium,High
2024-09-20,S010,5508.01,4,9,0,0,Austin,TX,South,Medium,High
2024-09-21,S010,6958.8,5,9,0,0,Austin,TX,South,Medium,High
2024-09-22,S010,7083.05,6,9,0,0,Austin,TX,South,Medium,High
2024-09-23,S010,4042.37,0,9,0,0,Austin,TX,South,Medium,High
2024-09-24,S010,4480.26,1,9,0,0,Austin,TX,South,Medium,High
2024-09-25,S010,3944.53,2,9,0,0,Austin,TX,South,Medium,High
2024-09-26,S010,4298.97,3,9,0,0,Austin,TX,South,Medium,High
2024-09-27,S010,6302.29,4,9,0,0,Austin,TX,South,Medium,High
2024-09-28,S010,6803.72,5,9,0,0,Austin,TX,South,Medium,High
2024-09-29,S010,5648.47,6,9,0,0,Austin,TX,South,Medium,High
2024-09-30,S010,4315.22,0,9,0,0,Austin,TX,South,Medium,High
2024-10-01,S010,4232.51,1,10,0,0,Austin,TX,South,Medium,High
2024-10-02,S010,4776.5,2,10,0,0,Austin,TX,South,Medium,High
2024-10-03,S010,4728.09,3,10,0,0,Austin,TX,South,Medium,High
2024-10-04,S010,6788.4,4,10,0,0,Austin,TX,South,Medium,High
2024-10-05,S010,8462.19,5,10,0,1,Austin,TX,South,Medium,High
2024-10-06,S010,5697.64,6,10,0,0,Austin,TX,South,Medium,High
2024-10-07,S010,5354.27,0,10,0,1,Austin,TX,South,Medium,High
2024-10-08,S010,4118.95,1,10,0,0,Austin,TX,South,Medium,High
2024-10-09,S010,4167.11,2,10,0,0,Austin,TX,South,Medium,High
2024-10-10,S010,8423.45,3,10,0,1,Austin,TX,South,Medium,High
2024-10-11,S010,6442.7,4,10,0,0,Austin,TX,South,Medium,High
2024-10-12,S010,7574.31,5,10,0,0,Austin,TX,South,Medium,High
2024-10-13,S010,5262.18,6,10,0,0,Austin,TX,South,Medium,High
2024-10-14,S010,5065.13,0,10,0,0,Austin,TX,South,Medium,High
2024-10-15,S010,5790.97,1,10,0,1,Austin,TX,South,Medium,High
2024-10-16,S010,3602.66,2,10,0,0,Austin,TX,South,Medium,High
2024-10-17,S010,5145.76,3,10,0,0,Austin,TX,South,Medium,High
2024-10-18,S010,7089.32,4,10,0,0,Austin,TX,South,Medium,High
2024-10-19,S010,7054.61,5,10,0,0,Austin,TX,South,Medium,High
2024-10-20,S010,6902.07,6,10,0,0,Austin,TX,South,Medium,High
2024-10-21,S010,4899.51,0,10,0,0,Austin,TX,South,Medium,High
2024-10-22,S010,5986.3,1,10,0,1,Austin,TX,South,Medium,High
2024-10-23,S010,5150.56,2,10,0,0,Austin,TX,South,Medium,High
2024-10-24,S010,4875.87,3,10,0,0,Austin,TX,South,Medium,High
2024-10-25,S010,6255.56,4,10,0,0,Austin,TX,South,Medium,High
2024-10-26,S010,6742.78,5,10,0,0,Austin,TX,South,Medium,High
2024-10-27,S010,6875.3,6,10,0,0,Austin,TX,South,Medium,High
2024-10-28,S010,4441.28,0,10,0,0,Austin,TX,South,Medium,High
2024-10-29,S010,4143.91,1,10,0,0,Austin,TX,South,Medium,High
2024-10-30,S010,4403.69,2,10,0,0,Austin,TX,South,Medium,High
2024-10-31,S010,4897.9,3,10,0,0,Austin,TX,South,Medium,High
2024-11-01,S010,9738.68,4,11,0,0,Austin,TX,South,Medium,High
2024-11-02,S010,9104.27,5,11,0,0,Austin,TX,South,Medium,High
2024-11-03,S010,7396.24,6,11,0,0,Austin,TX,South,Medium,High
2024-11-04,S010,5941.9,0,11,0,0,Austin,TX,South,Medium,High
2024-11-05,S010,5987.53,1,11,0,0,Austin,TX,South,Medium,High
2024-11-06,S010,5572.88,2,11,0,0,Austin,TX,South,Medium,High
2024-11-07,S010,6443.37,3,11,0,0,Austin,TX,South,Medium,High
2024-11-08,S010,9073.43,4,11,0,0,Austin,TX,South,Medium,High
2024-11-09,S010,7621.55,5,11,0,0,Austin,TX,South,Medium,High
2024-11-10,S010,8098.69,6,11,0,0,Austin,TX,South,Medium,High
2024-11-11,S010,6048.68,0,11,0,0,Austin,TX,South,Medium,High
2024-11-12,S010,6158.89,1,11,0,1,Austin,TX,South,Medium,High
2024-11-13,S010,5060.47,2,11,0,0,Austin,TX,South,Medium,High
2024-11-14,S010,5842.62,3,11,0,0,Austin,TX,South,Medium,High
2024-11-15,S010,8231.17,4,11,0,0,Austin,TX,South,Medium,High
2024-11-16,S010,9252.21,5,11,0,0,Austin,TX,South,Medium,High
2024-11-17,S010,7848.14,6,11,0,0,Austin,TX,South,Medium,High
2024-11-18,S010,5451.87,0,11,0,0,Austin,TX,South,Medium,High
2024-11-19,S010,5075.08,1,11,0,0,Austin,TX,South,Medium,High
2024-11-20,S010,6293.35,2,11,0,0,Austin,TX,South,Medium,High
2024-11-21,S010,6680.53,3,11,0,0,Austin,TX,South,Medium,High
2024-11-22,S010,9425.83,4,11,0,1,Austin,TX,South,Medium,High
2024-11-23,S010,8648.95,5,11,0,0,Austin,TX,South,Medium,High
2024-11-24,S010,9801.96,6,11,0,1,Austin,TX,South,Medium,High
2024-11-25,S010,6554.88,0,11,0,0,Austin,TX,South,Medium,High
2024-11-26,S010,6130.9,1,11,0,0,Austin,TX,South,Medium,High
2024-11-27,S010,5517.6,2,11,0,0,Austin,TX,South,Medium,High
2024-11-28,S010,12229.53,3,11,1,1,Austin,TX,South,Medium,High
2024-11-29,S010,15808.04,4,11,1,1,Austin,TX,South,Medium,High
2024-11-30,S010,9271.14,5,11,0,0,Austin,TX,South,Medium,High
2024-12-01,S010,8841.38,6,12,0,0,Austin,TX,South,Medium,High
2024-12-02,S010,7687.86,0,12,0,0,Austin,TX,South,Medium,High
2024-12-03,S010,8953.99,1,12,0,1,Austin,TX,South,Medium,High
2024-12-04,S010,7011.1,2,12,0,0,Austin,TX,South,Medium,High
2024-12-05,S010,7439.79,3,12,0,0,Austin,TX,South,Medium,High
2024-12-06,S010,9671.14,4,12,0,1,Austin,TX,South,Medium,High
2024-12-07,S010,11385.77,5,12,0,0,Austin,TX,South,Medium,High
2024-12-08,S010,13655.59,6,12,0,1,Austin,TX,South,Medium,High
2024-12-09,S010,7726.36,0,12,0,1,Austin,TX,South,Medium,High
2024-12-10,S010,6012.02,1,12,0,0,Austin,TX,South,Medium,High
